id,user_id,order_date,order_date_end,order_status,order_summ,User_date_joined,User_date_activate
7624,2642,09/04/2015 13:08,10/04/2015 07:40,3,4500,08/08/2013 14:42,08/08/2013 14:42
7625,14525,09/04/2015 13:25,13/04/2015 10:50,3,11000,23/12/2014 14:11,23/12/2014 14:11
7626,6169,09/04/2015 13:29,09/04/2015 17:40,3,3750,27/03/2014 13:38,16/04/2014 10:00
7627,13169,09/04/2015 13:34,10/04/2015 17:40,3,9000,04/12/2014 19:06,09/12/2014 07:00
7628,3840,09/04/2015 13:52,13/04/2015 10:50,3,32000,23/10/2013 13:23,18/12/2013 20:03
7629,3840,09/04/2015 14:00,10/04/2015 17:40,3,11000,23/10/2013 13:23,18/12/2013 20:03
7630,19205,09/04/2015 14:24,10/04/2015 17:40,3,3501,09/04/2015 10:31,09/04/2015 14:09
7631,16844,09/04/2015 14:30,10/04/2015 11:50,3,5500,19/02/2015 14:23,19/02/2015 14:23
7632,16816,09/04/2015 14:36,10/04/2015 11:50,3,4501,19/02/2015 08:42,24/02/2015 17:44
7633,1112,09/04/2015 14:52,13/04/2015 11:10,3,3500,11/04/2013 11:29,11/04/2013 11:29
7634,14229,09/04/2015 14:54,13/04/2015 17:10,3,3500,18/12/2014 10:24,18/12/2014 10:24
7635,931,09/04/2015 14:55,10/04/2015 17:40,3,3500,28/03/2013 07:18,04/04/2013 14:43
7636,19234,09/04/2015 15:14,14/04/2015 13:40,3,3501,09/04/2015 15:08,09/04/2015 15:08
7637,19152,09/04/2015 15:19,10/04/2015 12:31,3,4501,08/04/2015 20:34,09/04/2015 15:15
7638,7876,09/04/2015 15:25,13/04/2015 10:50,3,3500,16/07/2014 13:05,16/07/2014 13:05
7639,15934,09/04/2015 15:37,10/04/2015 08:30,3,10000,01/02/2015 10:44,02/02/2015 18:38
7640,12990,09/04/2015 15:51,14/04/2015 09:40,3,3501,01/12/2014 20:46,01/12/2014 20:46
7641,8639,09/04/2015 16:15,13/04/2015 17:10,3,3500,28/08/2014 06:03,01/09/2014 08:13
7642,640,09/04/2015 16:45,14/04/2015 11:30,3,3500,23/03/2013 10:45,27/03/2013 12:59
7643,4591,09/04/2015 16:46,14/04/2015 09:40,3,3500,25/10/2013 12:36,28/11/2013 17:16
7644,1807,09/04/2015 16:57,15/04/2015 14:10,3,3501,02/07/2013 21:27,02/07/2013 21:27
7645,19238,09/04/2015 16:58,11/04/2015 15:33,3,5001,09/04/2015 16:51,09/04/2015 16:51
7646,18631,09/04/2015 17:01,14/04/2015 09:40,3,3500,27/03/2015 00:13,27/03/2015 00:13
7647,12495,09/04/2015 17:06,14/04/2015 09:40,3,8000,21/11/2014 21:08,21/11/2014 21:08
7648,18877,09/04/2015 17:24,NULL,10,3501,02/04/2015 17:19,04/04/2015 08:34
7649,16298,09/04/2015 17:24,10/04/2015 17:40,3,4500,06/02/2015 17:25,06/02/2015 17:25
7650,19239,09/04/2015 17:34,10/04/2015 17:40,3,12001,09/04/2015 17:06,09/04/2015 17:06
7651,8065,09/04/2015 17:54,14/04/2015 09:40,3,3500,30/07/2014 07:57,02/08/2014 05:42
7652,6606,09/04/2015 18:00,10/04/2015 17:40,3,4500,29/04/2014 14:27,29/04/2014 14:27
7653,6606,09/04/2015 18:30,13/04/2015 11:10,3,3500,29/04/2014 14:27,29/04/2014 14:27
7654,1370,09/04/2015 18:35,10/04/2015 11:40,3,4501,19/05/2013 07:05,20/05/2013 12:34
7655,17222,09/04/2015 18:37,10/04/2015 17:40,3,5001,27/02/2015 09:23,27/02/2015 09:23
7656,11902,09/04/2015 18:46,NULL,10,3500,13/11/2014 18:19,13/11/2014 19:29
7657,4281,09/04/2015 19:14,11/04/2015 16:20,3,7500,23/10/2013 21:00,04/12/2013 18:19
7658,15796,09/04/2015 19:18,15/04/2015 14:10,3,3500,28/01/2015 07:33,02/02/2015 15:35
7659,19251,09/04/2015 19:29,10/04/2015 17:40,3,5001,09/04/2015 19:28,09/04/2015 19:28
7660,14779,09/04/2015 20:16,13/04/2015 11:10,3,3500,28/12/2014 14:33,28/12/2014 14:33
7661,13134,09/04/2015 20:19,14/04/2015 09:40,3,3501,04/12/2014 08:19,04/12/2014 08:19
7662,16428,09/04/2015 20:31,13/04/2015 12:30,3,4500,10/02/2015 10:06,10/02/2015 10:06
7663,59,09/04/2015 20:32,10/04/2015 17:40,3,3501,12/12/2012 15:47,12/12/2012 15:47
7664,10561,09/04/2015 20:33,NULL,10,3500,16/10/2014 14:03,16/10/2014 14:03
7665,6526,09/04/2015 20:50,14/04/2015 09:40,3,3501,25/04/2014 09:57,25/04/2014 10:19
7666,9545,09/04/2015 21:18,14/04/2015 13:40,3,3500,09/10/2014 19:47,09/10/2014 19:47
7667,1293,09/04/2015 21:28,14/04/2015 13:40,3,7000,05/05/2013 14:31,05/05/2013 20:28
7668,9175,09/04/2015 21:44,17/04/2015 10:00,3,3500,25/09/2014 14:06,25/09/2014 14:06
7669,8695,09/04/2015 22:40,14/04/2015 09:40,3,3500,30/08/2014 17:35,30/08/2014 17:35
7670,18240,09/04/2015 22:45,14/04/2015 13:40,3,3500,17/03/2015 07:37,17/03/2015 12:47
7671,19044,10/04/2015 05:47,13/04/2015 10:50,3,4501,07/04/2015 18:32,08/04/2015 12:41
7672,5107,10/04/2015 06:12,13/04/2015 17:10,3,3500,13/12/2013 07:36,13/12/2013 07:36
7673,7305,10/04/2015 06:40,25/05/2015 10:50,3,3500,23/06/2014 19:03,23/06/2014 19:03
7674,4013,10/04/2015 07:31,15/04/2015 14:10,3,7000,23/10/2013 14:41,10/12/2013 15:25
7675,12059,10/04/2015 07:32,14/04/2015 09:40,3,3501,15/11/2014 10:41,15/11/2014 19:25
7676,16088,10/04/2015 07:36,16/04/2015 08:10,3,7001,04/02/2015 17:32,04/02/2015 20:51
7677,10713,10/04/2015 08:00,14/04/2015 09:40,3,3500,18/10/2014 16:28,18/10/2014 16:33
7678,6659,10/04/2015 08:17,15/04/2015 18:00,3,10500,08/05/2014 11:27,14/05/2014 14:48
7679,15611,10/04/2015 09:10,10/04/2015 17:40,3,11500,23/01/2015 07:46,23/01/2015 07:52
7680,18425,10/04/2015 09:41,14/04/2015 09:40,3,3501,20/03/2015 14:49,24/03/2015 14:48
7681,4130,10/04/2015 09:43,13/04/2015 17:10,3,3501,23/10/2013 16:49,10/12/2013 12:32
7682,18098,10/04/2015 09:50,14/04/2015 09:40,3,3501,13/03/2015 01:22,16/03/2015 00:22
7683,239,10/04/2015 10:05,13/04/2015 17:10,3,3500,11/02/2013 12:23,11/02/2013 12:23
7684,8028,10/04/2015 10:08,NULL,10,3501,25/07/2014 10:50,25/07/2014 11:04
7685,19164,10/04/2015 10:14,11/04/2015 16:20,3,4501,08/04/2015 21:15,09/04/2015 18:49
7686,679,10/04/2015 10:38,21/04/2015 17:40,3,3500,23/03/2013 18:29,27/03/2013 13:10
7687,10718,10/04/2015 10:42,13/04/2015 12:31,3,5000,18/10/2014 17:32,18/10/2014 17:32
7688,15374,10/04/2015 10:43,14/04/2015 13:40,3,3501,16/01/2015 16:13,16/01/2015 16:13
7689,19285,10/04/2015 10:52,18/04/2015 10:50,3,3501,10/04/2015 09:21,10/04/2015 09:21
7690,11712,10/04/2015 10:53,14/04/2015 13:40,3,3501,11/11/2014 19:17,11/11/2014 19:17
7691,6512,10/04/2015 10:55,17/04/2015 16:00,3,3500,25/04/2014 09:20,25/04/2014 10:35
7692,5402,10/04/2015 11:09,13/04/2015 17:10,3,5000,19/01/2014 12:42,26/01/2014 15:21
7693,7318,10/04/2015 11:15,16/04/2015 14:00,3,24500,25/06/2014 10:50,26/06/2014 13:09
7694,8146,10/04/2015 11:18,15/04/2015 18:00,3,3500,04/08/2014 06:36,06/08/2014 06:20
7695,8146,10/04/2015 11:21,15/04/2015 18:00,3,4500,04/08/2014 06:36,06/08/2014 06:20
7696,11494,10/04/2015 11:37,16/04/2015 08:10,3,5000,04/11/2014 21:41,04/11/2014 21:41
7697,8209,10/04/2015 11:56,20/04/2015 16:31,3,3500,08/08/2014 07:52,11/08/2014 12:48
7698,13180,10/04/2015 11:59,17/04/2015 16:00,3,3501,05/12/2014 06:40,09/12/2014 09:03
7699,7752,10/04/2015 12:05,18/04/2015 16:40,3,3500,10/07/2014 16:30,10/07/2014 16:30
7700,14947,10/04/2015 12:10,16/04/2015 14:50,3,3501,03/01/2015 19:44,03/01/2015 19:44
7701,17966,10/04/2015 12:11,17/04/2015 16:00,3,3501,10/03/2015 09:21,10/03/2015 09:21
7702,453,10/04/2015 12:15,15/04/2015 18:00,3,3500,22/03/2013 14:29,22/03/2013 14:47
7703,17566,10/04/2015 12:16,17/04/2015 16:00,3,3501,02/03/2015 20:52,11/03/2015 04:48
7704,18208,10/04/2015 12:16,16/04/2015 08:10,3,3501,15/03/2015 17:59,17/03/2015 11:37
7705,8031,10/04/2015 12:18,14/04/2015 09:40,3,3500,25/07/2014 12:10,29/07/2014 07:35
7706,8416,10/04/2015 12:19,17/04/2015 11:10,3,3500,21/08/2014 13:04,22/08/2014 05:54
7707,10622,10/04/2015 12:23,16/04/2015 08:10,3,3500,17/10/2014 09:04,22/10/2014 10:49
7708,8795,10/04/2015 12:35,15/04/2015 18:00,3,3500,04/09/2014 12:03,04/09/2014 12:03
7709,18300,10/04/2015 12:36,20/04/2015 10:30,3,3501,18/03/2015 15:33,20/03/2015 07:29
7710,19300,10/04/2015 12:38,11/04/2015 15:33,3,4501,10/04/2015 12:26,10/04/2015 12:26
7711,8692,10/04/2015 12:46,17/04/2015 11:10,3,3500,30/08/2014 13:16,01/09/2014 08:49
7712,12511,10/04/2015 12:49,20/04/2015 16:30,3,3501,22/11/2014 12:47,25/11/2014 09:49
7713,8480,10/04/2015 12:51,17/04/2015 11:10,3,3501,22/08/2014 09:03,23/08/2014 12:08
7714,4770,10/04/2015 12:51,17/04/2015 11:30,3,3500,05/11/2013 15:08,27/11/2013 08:44
7715,4855,10/04/2015 12:55,11/04/2015 15:34,3,6000,07/11/2013 16:05,22/11/2013 09:26
7716,11387,10/04/2015 12:57,16/04/2015 14:00,3,3501,30/10/2014 19:27,30/10/2014 19:27
7717,18638,10/04/2015 13:01,11/04/2015 15:33,3,9001,27/03/2015 08:08,27/03/2015 08:08
7718,18804,10/04/2015 13:04,16/04/2015 08:10,3,5001,01/04/2015 08:58,01/04/2015 08:58
7719,18893,10/04/2015 13:08,14/04/2015 13:40,3,3501,03/04/2015 10:24,03/04/2015 10:24
7720,8789,10/04/2015 13:09,16/04/2015 08:10,3,3500,04/09/2014 11:40,04/09/2014 11:40
7721,5104,10/04/2015 13:12,20/04/2015 08:30,3,3500,12/12/2013 11:03,17/12/2013 12:21
7722,6601,10/04/2015 13:15,17/04/2015 11:30,3,3500,29/04/2014 08:08,30/04/2014 14:31
7723,96,10/04/2015 13:17,14/04/2015 13:40,3,9500,18/12/2012 13:32,18/12/2012 13:32
7724,15243,10/04/2015 13:18,11/04/2015 15:33,3,4501,15/01/2015 14:47,20/01/2015 16:06
7725,5104,10/04/2015 13:19,20/04/2015 08:30,3,6500,12/12/2013 11:03,17/12/2013 12:21
7726,6209,10/04/2015 13:20,18/04/2015 10:50,3,3500,01/04/2014 19:33,01/04/2014 19:33
7727,3106,10/04/2015 13:22,14/04/2015 13:40,3,5000,27/09/2013 14:11,03/10/2013 13:47
7728,16729,10/04/2015 13:23,11/04/2015 15:33,3,6000,17/02/2015 11:49,17/02/2015 14:01
7729,9682,10/04/2015 13:30,14/04/2015 09:40,3,3501,10/10/2014 11:40,10/10/2014 11:40
7730,10072,10/04/2015 13:37,14/04/2015 09:40,3,7000,12/10/2014 21:05,12/10/2014 21:05
7731,3236,10/04/2015 13:39,17/04/2015 16:00,3,3500,23/10/2013 10:57,10/12/2013 12:25
7732,11883,10/04/2015 13:42,13/04/2015 11:10,3,8000,13/11/2014 15:58,13/11/2014 15:58
7733,1723,10/04/2015 13:45,15/04/2015 18:00,3,3501,25/06/2013 13:27,28/06/2013 09:07
7734,12995,10/04/2015 13:46,20/04/2015 08:30,3,3501,02/12/2014 08:32,02/12/2014 10:48
7735,19312,10/04/2015 13:48,13/04/2015 17:10,3,13001,10/04/2015 13:45,10/04/2015 13:45
7736,11799,10/04/2015 13:49,17/04/2015 11:30,3,3500,13/11/2014 08:49,13/11/2014 08:49
7737,463,10/04/2015 13:51,23/04/2015 12:31,3,3500,22/03/2013 14:49,01/04/2013 06:00
7738,11313,10/04/2015 13:55,17/04/2015 11:30,3,3501,29/10/2014 11:21,30/10/2014 18:35
7739,8724,10/04/2015 13:55,17/04/2015 16:00,3,3500,01/09/2014 13:13,03/09/2014 05:49
7740,15346,10/04/2015 13:58,15/04/2015 18:00,3,3501,16/01/2015 11:53,16/01/2015 11:53
7741,17594,10/04/2015 14:05,20/04/2015 16:31,3,3501,03/03/2015 08:59,03/03/2015 14:12
7742,13268,10/04/2015 14:11,10/04/2015 18:00,3,15000,08/12/2014 09:34,08/12/2014 09:34
7743,4635,10/04/2015 14:12,16/04/2015 14:00,3,8001,26/10/2013 07:34,28/11/2013 17:11
7744,8844,10/04/2015 14:13,11/04/2015 15:33,3,10000,05/09/2014 09:27,05/09/2014 09:27
7745,4284,10/04/2015 14:13,17/04/2015 11:30,3,3500,23/10/2013 21:04,11/12/2013 20:45
7746,5004,10/04/2015 14:14,16/04/2015 14:00,3,8000,29/11/2013 08:49,04/12/2013 12:23
7747,9459,10/04/2015 14:14,18/04/2015 10:50,3,3501,09/10/2014 15:02,09/10/2014 15:02
7748,17067,10/04/2015 14:16,11/04/2015 15:33,3,7501,24/02/2015 21:47,24/02/2015 21:47
7749,4284,10/04/2015 14:17,17/04/2015 12:50,3,4500,23/10/2013 21:04,11/12/2013 20:45
7750,17067,10/04/2015 14:17,NULL,10,7500,24/02/2015 21:47,24/02/2015 21:47
7751,8685,10/04/2015 14:18,14/04/2015 13:40,3,3501,29/08/2014 18:54,01/09/2014 17:07
7752,3899,10/04/2015 14:23,14/04/2015 13:40,3,3501,23/10/2013 13:45,12/12/2013 08:16
7753,5017,10/04/2015 14:25,17/04/2015 16:00,3,3500,01/12/2013 09:19,04/12/2013 11:37
7754,19081,10/04/2015 14:28,11/04/2015 15:34,3,5501,08/04/2015 18:26,09/04/2015 13:59
7755,18941,10/04/2015 14:28,14/04/2015 13:40,3,3501,04/04/2015 14:53,04/04/2015 14:53
7756,4447,10/04/2015 14:30,17/04/2015 16:00,3,3500,24/10/2013 10:00,03/12/2013 09:35
7757,1509,10/04/2015 14:31,15/04/2015 18:00,3,3500,05/06/2013 11:12,05/06/2013 11:51
7758,18983,10/04/2015 14:31,16/04/2015 11:40,3,8001,06/04/2015 07:11,08/04/2015 02:17
7759,9345,10/04/2015 14:34,16/04/2015 08:10,3,3500,06/10/2014 17:12,08/10/2014 09:49
7760,1509,10/04/2015 14:36,NULL,10,3500,05/06/2013 11:12,05/06/2013 11:51
7761,15700,10/04/2015 14:37,14/04/2015 09:40,3,3501,26/01/2015 16:18,05/02/2015 15:14
7762,12263,10/04/2015 14:42,15/04/2015 14:10,3,3500,18/11/2014 16:32,18/11/2014 16:32
7763,2726,10/04/2015 14:42,20/04/2015 16:31,3,3501,18/08/2013 08:05,18/08/2013 08:05
7764,11408,10/04/2015 14:43,14/04/2015 13:40,3,3500,31/10/2014 07:43,31/10/2014 07:43
7765,3657,10/04/2015 14:46,14/04/2015 13:40,3,3501,23/10/2013 12:26,17/12/2013 17:50
7766,13268,10/04/2015 14:50,14/04/2015 13:40,3,3500,08/12/2014 09:34,08/12/2014 09:34
7767,3697,10/04/2015 14:51,14/04/2015 13:40,3,3500,23/10/2013 12:36,17/12/2013 12:58
7768,7227,10/04/2015 14:53,17/04/2015 11:10,3,3500,19/06/2014 22:30,20/06/2014 11:48
7769,15674,10/04/2015 14:54,14/04/2015 09:40,3,3501,25/01/2015 16:24,25/01/2015 16:24
7770,7817,10/04/2015 14:55,14/04/2015 13:40,3,3500,12/07/2014 10:44,12/07/2014 10:44
7771,11644,10/04/2015 14:57,14/04/2015 13:40,3,3500,10/11/2014 07:46,10/11/2014 07:46
7772,11611,10/04/2015 15:03,17/04/2015 16:00,3,3501,07/11/2014 20:01,09/11/2014 11:02
7773,8646,10/04/2015 15:06,17/04/2015 11:30,3,3501,28/08/2014 09:51,01/09/2014 18:59
7774,847,10/04/2015 15:12,16/04/2015 08:10,3,3500,25/03/2013 13:50,25/03/2013 14:35
7775,14211,10/04/2015 15:17,14/04/2015 13:40,3,3501,18/12/2014 08:06,18/12/2014 08:06
7776,5287,10/04/2015 15:20,15/04/2015 18:00,3,5000,27/12/2013 19:20,27/12/2013 19:20
7777,19322,10/04/2015 15:30,13/04/2015 10:50,3,4501,10/04/2015 15:04,10/04/2015 15:04
7778,14993,10/04/2015 15:53,16/04/2015 08:10,3,3501,05/01/2015 22:49,05/01/2015 22:49
7779,16040,10/04/2015 15:58,11/04/2015 15:33,3,10001,03/02/2015 14:44,03/02/2015 14:44
7780,4766,10/04/2015 16:01,17/04/2015 11:10,3,3500,05/11/2013 11:54,26/11/2013 15:36
7781,5122,10/04/2015 16:02,10/04/2015 16:10,3,4500,15/12/2013 21:37,16/12/2013 15:36
7782,4773,10/04/2015 16:08,13/04/2015 12:31,3,4500,05/11/2013 15:41,26/11/2013 14:23
7783,5122,10/04/2015 16:11,10/04/2015 16:20,3,4750,15/12/2013 21:37,16/12/2013 15:36
7784,1542,10/04/2015 16:17,15/04/2015 18:00,3,3500,07/06/2013 19:34,07/06/2013 19:34
7785,6322,10/04/2015 16:18,14/04/2015 13:40,3,10000,10/04/2014 16:56,10/04/2014 16:56
7786,9857,10/04/2015 16:53,18/04/2015 16:40,3,3500,11/10/2014 09:27,18/10/2014 09:13
7787,8862,10/04/2015 17:11,20/04/2015 08:30,3,5000,05/09/2014 14:09,05/09/2014 14:09
7788,18953,10/04/2015 17:42,17/04/2015 16:00,3,3500,04/04/2015 18:17,07/04/2015 18:04
7789,13098,10/04/2015 17:49,15/04/2015 14:10,3,3500,03/12/2014 14:21,03/12/2014 14:21
7790,9393,10/04/2015 18:16,15/04/2015 18:00,3,3500,08/10/2014 18:08,17/10/2014 18:42
7791,12520,10/04/2015 18:30,15/04/2015 14:10,3,3500,22/11/2014 14:29,22/11/2014 14:29
7792,18569,10/04/2015 18:31,17/04/2015 11:10,3,3501,25/03/2015 06:41,25/03/2015 19:49
7793,19329,10/04/2015 18:34,20/04/2015 08:30,3,8001,10/04/2015 18:18,10/04/2015 18:18
7794,4048,10/04/2015 18:49,17/04/2015 16:00,3,7000,23/10/2013 15:02,06/02/2014 21:29
7795,303,10/04/2015 20:14,20/04/2015 08:30,3,22500,22/02/2013 15:35,22/02/2013 15:35
7796,4619,10/04/2015 22:00,18/04/2015 16:40,3,3500,25/10/2013 19:12,06/12/2013 18:27
7797,4234,10/04/2015 22:02,15/04/2015 14:10,3,3501,23/10/2013 19:24,05/12/2013 18:34
7798,19133,10/04/2015 22:04,13/04/2015 10:50,3,10001,08/04/2015 19:30,10/04/2015 19:09
7799,8131,10/04/2015 23:21,20/04/2015 08:30,3,3500,03/08/2014 06:58,17/08/2014 08:31
7800,19333,11/04/2015 00:53,11/04/2015 15:33,3,11501,11/04/2015 00:47,11/04/2015 00:47
7801,12062,11/04/2015 06:25,14/04/2015 13:40,3,3500,15/11/2014 11:49,15/11/2014 11:49
7802,8985,11/04/2015 07:42,20/04/2015 08:30,3,3500,12/09/2014 15:40,13/09/2014 07:08
7803,5081,11/04/2015 08:00,16/04/2015 14:00,3,3500,10/12/2013 11:52,10/12/2013 16:04
7804,16044,11/04/2015 09:30,17/04/2015 16:00,3,3500,03/02/2015 14:55,06/02/2015 12:50
7805,2971,11/04/2015 09:54,16/04/2015 08:10,3,3500,13/09/2013 12:04,13/09/2013 12:04
7806,18836,11/04/2015 10:07,11/04/2015 15:33,3,4501,01/04/2015 17:31,01/04/2015 19:48
7807,15933,11/04/2015 10:11,11/04/2015 15:33,3,4500,01/02/2015 10:43,03/02/2015 14:43
7808,4630,11/04/2015 11:04,14/04/2015 16:00,3,8000,26/10/2013 05:10,28/11/2013 17:13
7809,13785,11/04/2015 11:47,13/04/2015 10:50,3,4500,11/12/2014 21:24,17/12/2014 19:17
7810,9668,11/04/2015 12:37,11/04/2015 16:00,3,4001,10/10/2014 11:31,10/10/2014 11:31
7811,19351,11/04/2015 15:11,14/04/2015 09:40,3,5501,11/04/2015 15:04,11/04/2015 15:04
7812,16732,11/04/2015 15:57,17/04/2015 12:31,3,3501,17/02/2015 12:39,17/02/2015 21:47
7813,5426,11/04/2015 17:19,16/04/2015 14:00,3,3500,24/01/2014 15:34,27/01/2014 16:34
7814,19354,11/04/2015 17:33,14/04/2015 09:40,3,4501,11/04/2015 17:30,11/04/2015 17:30
7815,12581,11/04/2015 18:26,17/04/2015 11:30,3,3501,23/11/2014 23:06,23/11/2014 23:06
7816,12191,11/04/2015 18:39,20/04/2015 16:31,3,10501,17/11/2014 11:44,17/11/2014 11:44
7817,19355,11/04/2015 19:11,17/04/2015 11:10,3,3501,11/04/2015 18:22,11/04/2015 18:22
7818,18688,11/04/2015 20:43,16/04/2015 14:00,3,3501,29/03/2015 16:05,29/03/2015 16:05
7819,17199,11/04/2015 22:49,14/04/2015 13:40,3,3501,26/02/2015 22:43,26/02/2015 22:43
7820,14756,12/04/2015 07:25,18/04/2015 10:50,3,8500,27/12/2014 20:45,30/01/2015 20:13
7821,2089,12/04/2015 13:44,16/04/2015 14:50,3,3500,04/07/2013 14:06,04/07/2013 14:06
7822,10452,12/04/2015 16:23,21/04/2015 07:20,3,3500,15/10/2014 07:48,15/10/2014 07:48
7823,19375,12/04/2015 16:30,18/04/2015 10:50,3,3501,12/04/2015 16:27,12/04/2015 16:27
7824,8965,12/04/2015 17:17,14/04/2015 09:40,3,6000,12/09/2014 09:00,20/09/2014 07:05
7825,15032,12/04/2015 17:33,16/04/2015 14:00,3,3501,09/01/2015 17:25,22/01/2015 04:39
7826,16810,12/04/2015 18:44,14/04/2015 13:40,3,19000,19/02/2015 04:37,20/02/2015 10:07
7827,10922,12/04/2015 20:41,17/04/2015 11:10,3,9500,23/10/2014 11:35,23/10/2014 11:35
7828,7531,13/04/2015 01:10,25/05/2015 10:50,3,3500,09/07/2014 02:20,09/07/2014 03:05
7829,3285,13/04/2015 07:12,18/04/2015 10:50,3,3500,23/10/2013 11:26,11/12/2013 06:20
7830,9222,13/04/2015 07:27,17/04/2015 16:00,3,3500,29/09/2014 12:57,29/09/2014 12:57
7831,7881,13/04/2015 08:09,15/04/2015 14:10,3,3500,16/07/2014 14:02,16/07/2014 14:02
7832,11323,13/04/2015 09:55,14/04/2015 13:40,3,8000,29/10/2014 12:45,30/10/2014 17:28
7833,4651,13/04/2015 10:10,17/04/2015 11:10,3,7500,26/10/2013 13:55,29/11/2013 06:49
7834,6466,13/04/2015 10:45,16/04/2015 08:10,3,3501,18/04/2014 21:48,25/04/2014 07:34
7835,18441,13/04/2015 11:38,14/04/2015 13:40,3,4501,20/03/2015 22:20,20/03/2015 22:20
7836,15516,13/04/2015 12:11,14/04/2015 09:40,3,5000,20/01/2015 18:52,27/01/2015 12:23
7837,4401,13/04/2015 12:28,14/04/2015 13:40,3,13000,24/10/2013 08:25,02/12/2013 08:44
7838,1361,13/04/2015 13:11,16/04/2015 08:10,3,3500,17/05/2013 18:22,20/05/2013 12:22
7839,19412,13/04/2015 14:44,14/04/2015 13:40,3,4501,13/04/2015 14:30,13/04/2015 14:30
7840,19414,13/04/2015 14:48,14/04/2015 13:40,3,6501,13/04/2015 14:41,13/04/2015 14:41
7841,6672,13/04/2015 14:57,16/04/2015 14:00,3,12500,12/05/2014 12:48,12/05/2014 12:48
7842,25,13/04/2015 15:37,16/04/2015 08:10,3,3500,10/12/2012 14:31,26/02/2013 16:13
7843,14490,13/04/2015 16:05,16/04/2015 08:10,3,3500,22/12/2014 18:27,22/12/2014 18:27
7844,12564,13/04/2015 16:22,20/04/2015 08:30,3,3501,23/11/2014 15:12,23/11/2014 15:12
7845,4002,13/04/2015 16:29,20/04/2015 16:31,3,3500,23/10/2013 14:35,20/12/2013 15:48
7846,14279,13/04/2015 17:17,14/04/2015 13:40,3,6500,18/12/2014 19:31,18/12/2014 19:31
7847,10774,13/04/2015 17:37,16/04/2015 08:10,3,10000,20/10/2014 16:25,20/10/2014 16:25
7848,8704,13/04/2015 17:39,15/04/2015 14:10,3,5000,31/08/2014 17:09,02/09/2014 15:58
7849,16615,13/04/2015 19:04,16/04/2015 09:40,3,3501,14/02/2015 15:04,14/02/2015 15:04
7850,19424,13/04/2015 20:24,14/04/2015 16:00,3,4501,13/04/2015 20:18,13/04/2015 20:18
7851,4277,13/04/2015 21:18,14/04/2015 13:40,3,12000,23/10/2013 20:41,18/12/2013 10:20
7852,19361,13/04/2015 23:40,14/04/2015 13:40,3,4001,11/04/2015 21:17,13/04/2015 23:32
7853,8862,14/04/2015 07:42,20/04/2015 08:30,3,4500,05/09/2014 14:09,05/09/2014 14:09
7854,5395,14/04/2015 07:44,16/04/2015 09:40,3,8500,18/01/2014 11:44,23/01/2014 17:36
7855,568,14/04/2015 08:28,14/04/2015 13:40,3,7000,22/03/2013 20:03,05/04/2013 09:21
7856,15838,14/04/2015 09:00,15/04/2015 14:10,3,7500,29/01/2015 11:57,03/02/2015 10:16
7857,11922,14/04/2015 09:11,17/04/2015 16:00,3,3500,13/11/2014 21:25,13/11/2014 21:25
7858,19388,14/04/2015 09:43,15/04/2015 18:00,3,3501,13/04/2015 09:26,14/04/2015 09:22
7859,16062,14/04/2015 10:18,20/04/2015 11:50,3,7001,03/02/2015 22:06,03/02/2015 22:06
7860,19440,14/04/2015 10:38,16/04/2015 14:00,3,3501,14/04/2015 10:35,14/04/2015 10:35
7861,19401,14/04/2015 12:50,15/04/2015 14:10,3,7500,13/04/2015 13:10,13/04/2015 13:10
7862,19400,14/04/2015 13:12,15/04/2015 14:10,3,5000,13/04/2015 13:02,13/04/2015 13:02
7863,8395,14/04/2015 13:38,15/04/2015 14:10,3,3500,20/08/2014 14:51,21/08/2014 17:14
7864,1602,14/04/2015 14:51,15/04/2015 14:10,3,4500,13/06/2013 10:16,30/08/2013 09:57
7865,19452,14/04/2015 14:53,16/04/2015 08:10,3,4001,14/04/2015 14:02,14/04/2015 14:02
7866,13201,14/04/2015 16:26,15/04/2015 14:10,3,9500,05/12/2014 13:52,10/12/2014 05:22
7867,19464,14/04/2015 16:40,16/04/2015 08:10,3,4501,14/04/2015 16:36,14/04/2015 16:36
7868,18426,14/04/2015 16:54,16/04/2015 08:10,3,5001,20/03/2015 14:50,20/03/2015 14:50
7869,8857,14/04/2015 17:25,18/04/2015 13:40,3,3500,05/09/2014 11:53,09/09/2014 18:22
7870,15818,14/04/2015 17:55,17/04/2015 16:00,3,4501,28/01/2015 19:01,28/01/2015 19:01
7871,1711,14/04/2015 18:48,15/04/2015 18:00,3,4501,24/06/2013 15:44,24/06/2013 15:44
7872,19468,14/04/2015 19:26,17/04/2015 11:10,3,3501,14/04/2015 17:00,14/04/2015 17:00
7873,17868,14/04/2015 20:36,15/04/2015 14:10,3,5000,05/03/2015 21:03,10/03/2015 12:53
7874,15826,14/04/2015 23:24,15/04/2015 17:40,3,4500,28/01/2015 21:20,28/01/2015 21:20
7875,18665,15/04/2015 04:14,17/04/2015 11:10,3,3501,28/03/2015 12:57,31/03/2015 19:17
7876,18666,15/04/2015 08:01,15/04/2015 14:10,3,5000,28/03/2015 13:06,28/03/2015 13:06
7877,7961,15/04/2015 08:10,15/04/2015 14:10,3,4500,22/07/2014 13:52,22/07/2014 13:52
